No.,Time,Snd/Rc,Dest,Src,Priority,PGN,NOx Raw,O2 Raw,Status,Heater,Error NOx,Error O2
2958,19.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
2959,19.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
2960,19.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
2961,19.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
2962,19.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
2963,19.602,Receive,255,81,6,61454,3984,62602,85,159,31,255
2964,19.602,Receive,255,81,6,61454,3984,62602,85,159,31,255
2965,19.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
2966,19.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
2967,19.625,Receive,255,82,6,61455,3976,62812,85,159,31,255
2968,19.625,Receive,255,82,6,61455,3976,62812,85,159,31,255
2969,19.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
2970,19.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
2971,19.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
2972,19.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
2973,19.652,Receive,255,81,6,61454,3984,62602,85,159,31,255
2974,19.652,Receive,255,81,6,61454,3984,62602,85,159,31,255
2975,19.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
2976,19.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
2977,19.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
2978,19.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
2979,19.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
2980,19.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
2981,19.702,Receive,255,81,6,61454,3984,62602,85,159,31,255
2982,19.702,Receive,255,81,6,61454,3984,62602,85,159,31,255
2983,19.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
2984,19.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
2985,19.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
2986,19.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
2987,19.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
2988,19.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
2989,19.750,Receive,255,0,6,65247,65535,65535,255,255,255,5
2990,19.750,Receive,255,0,6,65247,65535,65535,255,255,255,5
2991,19.752,Receive,255,81,6,61454,3984,62602,85,159,31,255
2992,19.752,Receive,255,81,6,61454,3984,62602,85,159,31,255
2993,19.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
2994,19.771,Receive,255,0,6,65247,65535,65535,255,255,255,5
2995,19.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
2996,19.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
2997,19.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
2998,19.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
2999,19.802,Receive,255,81,6,61454,3984,62602,85,159,31,255
3000,19.802,Receive,255,81,6,61454,3984,62602,85,159,31,255
3001,19.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
3002,19.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
3003,19.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
3004,19.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
3005,19.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
3006,19.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
3007,19.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
3008,19.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
3009,19.852,Receive,255,81,6,61454,3984,62602,85,159,31,255
3010,19.852,Receive,255,81,6,61454,3984,62602,85,159,31,255
3011,19.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
3012,19.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
3013,19.875,Receive,255,82,6,61455,3976,62812,85,159,31,255
3014,19.875,Receive,255,82,6,61455,3976,62812,85,159,31,255
3015,19.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
3016,19.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
3017,19.902,Receive,255,81,6,61454,3974,62602,85,159,31,255
3018,19.902,Receive,255,81,6,61454,3974,62602,85,159,31,255
3019,19.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
3020,19.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
3021,19.925,Receive,255,82,6,61455,3976,62812,85,159,31,255
3022,19.925,Receive,255,82,6,61455,3976,62812,85,159,31,255
3023,19.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
3024,19.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
3025,19.950,Receive,255,0,6,65247,65535,65535,255,255,255,5
3026,19.950,Receive,255,0,6,65247,65535,65535,255,255,255,5
3027,19.952,Receive,255,81,6,61454,3974,62602,85,159,31,255
3028,19.952,Receive,255,81,6,61454,3974,62602,85,159,31,255
3029,19.970,Receive,255,0,6,65247,65535,65535,255,255,255,5
3030,19.970,Receive,255,0,6,65247,65535,65535,255,255,255,5
3031,19.975,Receive,255,82,6,61455,3976,62812,85,159,31,255
3032,19.975,Receive,255,82,6,61455,3976,62812,85,159,31,255
3033,19.990,Receive,255,0,6,65247,65535,65535,255,255,255,5
3034,19.990,Receive,255,0,6,65247,65535,65535,255,255,255,5
3035,20.002,Receive,255,81,6,61454,3974,62602,85,159,31,255
3036,20.002,Receive,255,81,6,61454,3974,62602,85,159,31,255
3037,20.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
3038,20.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
3039,20.025,Receive,255,82,6,61455,3976,62812,85,159,31,255
3040,20.025,Receive,255,82,6,61455,3976,62812,85,159,31,255
3041,20.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
3042,20.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
3043,20.050,Receive,255,0,6,65247,65535,65535,255,255,255,5
3044,20.050,Receive,255,0,6,65247,65535,65535,255,255,255,5
3045,20.052,Receive,255,81,6,61454,3974,62602,85,159,31,255
3046,20.052,Receive,255,81,6,61454,3974,62602,85,159,31,255
3047,20.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
3048,20.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
3049,20.075,Receive,255,82,6,61455,3976,62812,85,159,31,255
3050,20.075,Receive,255,82,6,61455,3976,62812,85,159,31,255
3051,20.090,Receive,255,0,6,65247,65535,65535,255,255,255,5
3052,20.090,Receive,255,0,6,65247,65535,65535,255,255,255,5
3053,20.102,Receive,255,81,6,61454,3974,62602,85,159,31,255
3054,20.102,Receive,255,81,6,61454,3974,62602,85,159,31,255
3055,20.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
3056,20.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
3057,20.125,Receive,255,82,6,61455,3976,62812,85,159,31,255
3058,20.125,Receive,255,82,6,61455,3976,62812,85,159,31,255
3059,20.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
3060,20.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
3061,20.150,Receive,255,0,6,65247,65535,65535,255,255,255,5
3062,20.150,Receive,255,0,6,65247,65535,65535,255,255,255,5
3063,20.152,Receive,255,81,6,61454,3974,62602,85,159,31,255
3064,20.152,Receive,255,81,6,61454,3974,62602,85,159,31,255
3065,20.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
3066,20.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
3067,20.175,Receive,255,82,6,61455,3976,62812,85,159,31,255
3068,20.175,Receive,255,82,6,61455,3976,62812,85,159,31,255
3069,20.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
3070,20.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
3071,20.202,Receive,255,81,6,61454,3974,62602,85,159,31,255
3072,20.202,Receive,255,81,6,61454,3974,62602,85,159,31,255
3073,20.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
3074,20.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
3075,20.225,Receive,255,82,6,61455,3976,62812,85,159,31,255
3076,20.225,Receive,255,82,6,61455,3976,62812,85,159,31,255
3077,20.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
3078,20.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
3079,20.250,Receive,255,0,6,65247,65535,65535,255,255,255,5
3080,20.250,Receive,255,0,6,65247,65535,65535,255,255,255,5
3081,20.252,Receive,255,81,6,61454,3974,62602,85,159,31,255
3082,20.252,Receive,255,81,6,61454,3974,62602,85,159,31,255
3083,20.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
3084,20.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
3085,20.275,Receive,255,82,6,61455,3976,62812,85,159,31,255
3086,20.275,Receive,255,82,6,61455,3976,62812,85,159,31,255
3087,20.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
3088,20.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
3089,20.302,Receive,255,81,6,61454,3974,62602,85,159,31,255
3090,20.302,Receive,255,81,6,61454,3974,62602,85,159,31,255
3091,20.310,Receive,255,0,6,65247,65535,65535,255,255,255,5
3092,20.310,Receive,255,0,6,65247,65535,65535,255,255,255,5
3093,20.325,Receive,255,82,6,61455,3976,62808,85,159,31,255
3094,20.325,Receive,255,82,6,61455,3976,62808,85,159,31,255
3095,20.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
3096,20.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
3097,20.350,Receive,255,0,6,65247,65535,65535,255,255,255,5
3098,20.350,Receive,255,0,6,65247,65535,65535,255,255,255,5
3099,20.352,Receive,255,81,6,61454,3974,62602,85,159,31,255
3100,20.352,Receive,255,81,6,61454,3974,62602,85,159,31,255
3101,20.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
3102,20.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
3103,20.375,Receive,255,82,6,61455,3976,62808,85,159,31,255
3104,20.375,Receive,255,82,6,61455,3976,62808,85,159,31,255
3105,20.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
3106,20.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
3107,20.402,Receive,255,81,6,61454,3974,62602,85,159,31,255
3108,20.402,Receive,255,81,6,61454,3974,62602,85,159,31,255
3109,20.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
3110,20.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
3111,20.425,Receive,255,82,6,61455,3976,62808,85,159,31,255
3112,20.425,Receive,255,82,6,61455,3976,62808,85,159,31,255
3113,20.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
3114,20.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
3115,20.450,Receive,255,0,6,65247,65535,65535,255,255,255,5
3116,20.450,Receive,255,0,6,65247,65535,65535,255,255,255,5
3117,20.452,Receive,255,81,6,61454,3974,62602,85,159,31,255
3118,20.452,Receive,255,81,6,61454,3974,62602,85,159,31,255
3119,20.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
3120,20.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
3121,20.475,Receive,255,82,6,61455,3976,62808,85,159,31,255
3122,20.475,Receive,255,82,6,61455,3976,62808,85,159,31,255
3123,20.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
3124,20.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
3125,20.502,Receive,255,81,6,61454,3974,62602,85,159,31,255
3126,20.502,Receive,255,81,6,61454,3974,62602,85,159,31,255
3127,20.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
3128,20.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
3129,20.525,Receive,255,82,6,61455,3976,62812,85,159,31,255
3130,20.525,Receive,255,82,6,61455,3976,62812,85,159,31,255
3131,20.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
3132,20.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
3133,20.550,Receive,255,0,6,65247,65535,65535,255,255,255,5
3134,20.550,Receive,255,0,6,65247,65535,65535,255,255,255,5
3135,20.552,Receive,255,81,6,61454,3974,62602,85,159,31,255
3136,20.552,Receive,255,81,6,61454,3974,62602,85,159,31,255
3137,20.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
3138,20.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
3139,20.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
3140,20.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
3141,20.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
3142,20.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
3143,20.602,Receive,255,81,6,61454,3974,62602,85,159,31,255
3144,20.602,Receive,255,81,6,61454,3974,62602,85,159,31,255
3145,20.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
3146,20.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
3147,20.625,Receive,255,82,6,61455,3976,62812,85,159,31,255
3148,20.625,Receive,255,82,6,61455,3976,62812,85,159,31,255
3149,20.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
3150,20.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
3151,20.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
3152,20.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
3153,20.652,Receive,255,81,6,61454,3974,62602,85,159,31,255
3154,20.652,Receive,255,81,6,61454,3974,62602,85,159,31,255
3155,20.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
3156,20.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
3157,20.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
3158,20.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
3159,20.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
3160,20.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
3161,20.702,Receive,255,81,6,61454,3974,62602,85,159,31,255
3162,20.702,Receive,255,81,6,61454,3974,62602,85,159,31,255
3163,20.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
3164,20.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
3165,20.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
3166,20.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
3167,20.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
3168,20.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
3169,20.750,Receive,255,0,6,65247,65535,65535,255,255,255,5
3170,20.750,Receive,255,0,6,65247,65535,65535,255,255,255,5
3171,20.752,Receive,255,81,6,61454,3974,62602,85,159,31,255
3172,20.752,Receive,255,81,6,61454,3974,62602,85,159,31,255
3173,20.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
3174,20.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
3175,20.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
3176,20.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
3177,20.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
3178,20.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
3179,20.802,Receive,255,81,6,61454,3974,62602,85,159,31,255
3180,20.802,Receive,255,81,6,61454,3974,62602,85,159,31,255
3181,20.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
3182,20.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
3183,20.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
3184,20.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
3185,20.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
3186,20.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
3187,20.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
3188,20.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
3189,20.852,Receive,255,81,6,61454,3974,62602,85,159,31,255
3190,20.852,Receive,255,81,6,61454,3974,62602,85,159,31,255
3191,20.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
3192,20.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
3193,20.875,Receive,255,82,6,61455,3976,62812,85,159,31,255
3194,20.875,Receive,255,82,6,61455,3976,62812,85,159,31,255
3195,20.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
3196,20.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
3197,20.902,Receive,255,81,6,61454,3984,62602,85,159,31,255
3198,20.902,Receive,255,81,6,61454,3984,62602,85,159,31,255
3199,20.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
3200,20.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
3201,20.925,Receive,255,82,6,61455,3976,62812,85,159,31,255
3202,20.925,Receive,255,82,6,61455,3976,62812,85,159,31,255
3203,20.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
3204,20.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
3205,20.950,Receive,255,0,6,65247,65535,65535,255,255,255,5
3206,20.950,Receive,255,0,6,65247,65535,65535,255,255,255,5
3207,20.952,Receive,255,81,6,61454,3974,62602,85,159,31,255
3208,20.952,Receive,255,81,6,61454,3974,62602,85,159,31,255
3209,20.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
3210,20.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
3211,20.975,Receive,255,82,6,61455,3976,62812,85,159,31,255
3212,20.975,Receive,255,82,6,61455,3976,62812,85,159,31,255
3213,20.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
3214,20.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
3215,21.002,Receive,255,81,6,61454,3974,62602,85,159,31,255
3216,21.002,Receive,255,81,6,61454,3974,62602,85,159,31,255
3217,21.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
3218,21.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
3219,21.025,Receive,255,82,6,61455,3976,62812,85,159,31,255
3220,21.025,Receive,255,82,6,61455,3976,62812,85,159,31,255
3221,21.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
3222,21.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
3223,21.050,Receive,255,0,6,65247,65535,65535,255,255,255,5
3224,21.050,Receive,255,0,6,65247,65535,65535,255,255,255,5
3225,21.052,Receive,255,81,6,61454,3974,62602,85,159,31,255
3226,21.052,Receive,255,81,6,61454,3974,62602,85,159,31,255
3227,21.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
3228,21.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
3229,21.075,Receive,255,82,6,61455,3976,62812,85,159,31,255
3230,21.075,Receive,255,82,6,61455,3976,62812,85,159,31,255
3231,21.090,Receive,255,0,6,65247,65535,65535,255,255,255,5
3232,21.090,Receive,255,0,6,65247,65535,65535,255,255,255,5
3233,21.102,Receive,255,81,6,61454,3974,62602,85,159,31,255
3234,21.102,Receive,255,81,6,61454,3974,62602,85,159,31,255
3235,21.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
3236,21.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
3237,21.125,Receive,255,82,6,61455,3976,62812,85,159,31,255
3238,21.125,Receive,255,82,6,61455,3976,62812,85,159,31,255
3239,21.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
3240,21.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
3241,21.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
3242,21.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
3243,21.152,Receive,255,81,6,61454,3974,62602,85,159,31,255
3244,21.152,Receive,255,81,6,61454,3974,62602,85,159,31,255
3245,21.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
3246,21.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
3247,21.175,Receive,255,82,6,61455,3976,62812,85,159,31,255
3248,21.175,Receive,255,82,6,61455,3976,62812,85,159,31,255
3249,21.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
3250,21.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
3251,21.202,Receive,255,81,6,61454,3974,62602,85,159,31,255
3252,21.202,Receive,255,81,6,61454,3974,62602,85,159,31,255
3253,21.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
3254,21.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
3255,21.225,Receive,255,82,6,61455,3976,62812,85,159,31,255
3256,21.225,Receive,255,82,6,61455,3976,62812,85,159,31,255
3257,21.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
3258,21.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
3259,21.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
3260,21.250,Receive,255,0,6,65247,65535,65535,255,255,255,5
3261,21.252,Receive,255,81,6,61454,3974,62602,85,159,31,255
3262,21.252,Receive,255,81,6,61454,3974,62602,85,159,31,255
3263,21.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
3264,21.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
3265,21.275,Receive,255,82,6,61455,3976,62812,85,159,31,255
3266,21.275,Receive,255,82,6,61455,3976,62812,85,159,31,255
3267,21.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
3268,21.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
3269,21.302,Receive,255,81,6,61454,3974,62602,85,159,31,255
3270,21.302,Receive,255,81,6,61454,3974,62602,85,159,31,255
3271,21.310,Receive,255,0,6,65247,65535,65535,255,255,255,5
3272,21.310,Receive,255,0,6,65247,65535,65535,255,255,255,5
3273,21.325,Receive,255,82,6,61455,3976,62812,85,159,31,255
3274,21.325,Receive,255,82,6,61455,3976,62812,85,159,31,255
3275,21.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
3276,21.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
3277,21.350,Receive,255,0,6,65247,65535,65535,255,255,255,5
3278,21.350,Receive,255,0,6,65247,65535,65535,255,255,255,5
3279,21.352,Receive,255,81,6,61454,3974,62602,85,159,31,255
3280,21.352,Receive,255,81,6,61454,3974,62602,85,159,31,255
3281,21.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
3282,21.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
3283,21.375,Receive,255,82,6,61455,3976,62812,85,159,31,255
3284,21.375,Receive,255,82,6,61455,3976,62812,85,159,31,255
3285,21.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
3286,21.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
3287,21.402,Receive,255,81,6,61454,3974,62602,85,159,31,255
3288,21.402,Receive,255,81,6,61454,3974,62602,85,159,31,255
3289,21.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
3290,21.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
3291,21.425,Receive,255,82,6,61455,3976,62812,85,159,31,255
3292,21.425,Receive,255,82,6,61455,3976,62812,85,159,31,255
3293,21.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
3294,21.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
3295,21.450,Receive,255,0,6,65247,65535,65535,255,255,255,5
3296,21.450,Receive,255,0,6,65247,65535,65535,255,255,255,5
3297,21.452,Receive,255,81,6,61454,3974,62602,85,159,31,255
3298,21.452,Receive,255,81,6,61454,3974,62602,85,159,31,255
3299,21.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
3300,21.471,Receive,255,0,6,65247,65535,65535,255,255,255,5
3301,21.475,Receive,255,82,6,61455,3976,62812,85,159,31,255
3302,21.475,Receive,255,82,6,61455,3976,62812,85,159,31,255
3303,21.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
3304,21.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
3305,21.502,Receive,255,81,6,61454,3974,62602,85,159,31,255
3306,21.502,Receive,255,81,6,61454,3974,62602,85,159,31,255
3307,21.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
3308,21.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
3309,21.525,Receive,255,82,6,61455,3976,62812,85,159,31,255
3310,21.525,Receive,255,82,6,61455,3976,62812,85,159,31,255
3311,21.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
3312,21.530,Receive,255,0,6,65247,65535,65535,255,255,255,5
3313,21.550,Receive,255,0,6,65247,65535,65535,255,255,255,5
3314,21.550,Receive,255,0,6,65247,65535,65535,255,255,255,5
3315,21.552,Receive,255,81,6,61454,3974,62602,85,159,31,255
3316,21.552,Receive,255,81,6,61454,3974,62602,85,159,31,255
3317,21.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
3318,21.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
3319,21.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
3320,21.575,Receive,255,82,6,61455,3976,62812,85,159,31,255
3321,21.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
3322,21.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
3323,21.602,Receive,255,81,6,61454,3974,62602,85,159,31,255
3324,21.602,Receive,255,81,6,61454,3974,62602,85,159,31,255
3325,21.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
3326,21.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
3327,21.625,Receive,255,82,6,61455,3976,62812,85,159,31,255
3328,21.625,Receive,255,82,6,61455,3976,62812,85,159,31,255
3329,21.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
3330,21.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
3331,21.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
3332,21.650,Receive,255,0,6,65247,65535,65535,255,255,255,5
3333,21.652,Receive,255,81,6,61454,3974,62602,85,159,31,255
3334,21.652,Receive,255,81,6,61454,3974,62602,85,159,31,255
3335,21.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
3336,21.670,Receive,255,0,6,65247,65535,65535,255,255,255,5
3337,21.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
3338,21.675,Receive,255,82,6,61455,3976,62812,85,159,31,255
3339,21.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
3340,21.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
3341,21.702,Receive,255,81,6,61454,3974,62602,85,159,31,255
3342,21.702,Receive,255,81,6,61454,3974,62602,85,159,31,255
3343,21.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
3344,21.711,Receive,255,0,6,65247,65535,65535,255,255,255,5
3345,21.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
3346,21.725,Receive,255,82,6,61455,3976,62812,85,159,31,255
3347,21.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
3348,21.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
3349,21.750,Receive,255,0,6,65247,65535,65535,255,255,255,5
3350,21.750,Receive,255,0,6,65247,65535,65535,255,255,255,5
3351,21.752,Receive,255,81,6,61454,3974,62602,85,159,31,255
3352,21.752,Receive,255,81,6,61454,3974,62602,85,159,31,255
3353,21.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
3354,21.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
3355,21.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
3356,21.775,Receive,255,82,6,61455,3976,62812,85,159,31,255
3357,21.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
3358,21.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
3359,21.802,Receive,255,81,6,61454,3984,62602,85,159,31,255
3360,21.802,Receive,255,81,6,61454,3984,62602,85,159,31,255
3361,21.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
3362,21.810,Receive,255,0,6,65247,65535,65535,255,255,255,5
3363,21.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
3364,21.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
3365,21.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
3366,21.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
